Index    Filename             Shape        X (px)     Y (px)
1370     img_01370.jpg        sphere       203.7      250.0
1371     img_01371.jpg        cube         265.8      225.8
1372     img_01372.jpg        cone         539.8      200.3
1373     img_01373.jpg        cylinder     327.9      276.7
1374     img_01374.jpg        cone         119.3      166.3
1375     img_01375.jpg        cube         73.1       245.4
1376     img_01376.jpg        cylinder     53.2       92.3
1377     img_01377.jpg        sphere       66.2       226.6
1378     img_01378.jpg        cone         442.5      280.2
1379     img_01379.jpg        sphere       307.8      117.7
1380     img_01380.jpg        cone         396.4      213.9
1381     img_01381.jpg        cylinder     146.5      143.4
1382     img_01382.jpg        cube         202.1      119.4
1383     img_01383.jpg        cylinder     307.2      249.4
1384     img_01384.jpg        cone         120.9      204.9
1385     img_01385.jpg        cone         349.0      198.4
1386     img_01386.jpg        cube         110.1      133.6
1387     img_01387.jpg        sphere       120.4      259.0
1388     img_01388.jpg        cone         558.0      235.3
1389     img_01389.jpg        sphere       195.8      227.9
1390     img_01390.jpg        cone         408.0      189.5
1391     img_01391.jpg        cube         85.2       129.1
1392     img_01392.jpg        sphere       431.9      213.8
1393     img_01393.jpg        cube         248.0      92.7
1394     img_01394.jpg        sphere       307.5      251.6
1395     img_01395.jpg        sphere       407.8      257.0
1396     img_01396.jpg        cylinder     557.8      281.1
1397     img_01397.jpg        cube         592.0      132.6
1398     img_01398.jpg        cone         247.6      214.5
1399     img_01399.jpg        cylinder     393.1      151.8
1400     img_01400.jpg        cube         499.6      184.1
1401     img_01401.jpg        cone         596.0      72.8
1402     img_01402.jpg        cylinder     244.3      128.5
1403     img_01403.jpg        sphere       399.4      280.3
1404     img_01404.jpg        sphere       383.1      201.4
1405     img_01405.jpg        cube         346.5      70.1
1406     img_01406.jpg        cylinder     301.1      95.6
1407     img_01407.jpg        cone         289.1      183.8
1408     img_01408.jpg        cylinder     537.9      240.8
1409     img_01409.jpg        cube         229.6      170.6
1410     img_01410.jpg        sphere       85.0       240.4
1411     img_01411.jpg        cube         452.8      93.3
1412     img_01412.jpg        sphere       340.0      266.1
1413     img_01413.jpg        cube         568.9      182.9
1414     img_01414.jpg        cone         449.5      252.1
1415     img_01415.jpg        sphere       287.0      206.3
1416     img_01416.jpg        cube         324.8      170.0
1417     img_01417.jpg        cube         395.2      164.4
1418     img_01418.jpg        cone         323.1      97.2
1419     img_01419.jpg        cone         91.8       150.2
1420     img_01420.jpg        cube         164.6      176.4
1421     img_01421.jpg        cube         99.0       89.8
1422     img_01422.jpg        sphere       475.2      119.7
1423     img_01423.jpg        cylinder     48.1       63.5
1424     img_01424.jpg        cylinder     286.8      181.6
1425     img_01425.jpg        cone         363.1      238.0
1426     img_01426.jpg        sphere       455.6      226.4
1427     img_01427.jpg        cube         457.2      206.7
1428     img_01428.jpg        sphere       294.0      154.4
1429     img_01429.jpg        sphere       519.3      237.7
1430     img_01430.jpg        cone         137.5      238.8
1431     img_01431.jpg        cone         199.7      183.3
1432     img_01432.jpg        sphere       229.7      122.6
1433     img_01433.jpg        cylinder     518.8      71.7
1434     img_01434.jpg        cylinder     429.4      74.0
1435     img_01435.jpg        cylinder     275.9      115.2
1436     img_01436.jpg        sphere       470.7      268.4
1437     img_01437.jpg        cylinder     495.0      79.3
1438     img_01438.jpg        sphere       274.2      191.5
1439     img_01439.jpg        cube         532.9      126.1
1440     img_01440.jpg        sphere       350.7      122.3
1441     img_01441.jpg        cone         224.1      83.0
1442     img_01442.jpg        cylinder     266.1      186.8
1443     img_01443.jpg        sphere       529.9      115.3
1444     img_01444.jpg        cube         564.0      128.2
1445     img_01445.jpg        sphere       392.9      90.9
1446     img_01446.jpg        cube         583.1      262.7
1447     img_01447.jpg        cone         243.8      95.8
1448     img_01448.jpg        sphere       199.1      121.2
1449     img_01449.jpg        cube         254.7      121.7
1450     img_01450.jpg        cone         529.9      126.7
1451     img_01451.jpg        sphere       50.3       210.1
1452     img_01452.jpg        cone         446.9      171.7
1453     img_01453.jpg        cone         449.8      167.0
1454     img_01454.jpg        sphere       531.5      288.3
1455     img_01455.jpg        cylinder     172.1      72.9
1456     img_01456.jpg        cylinder     360.4      93.1
1457     img_01457.jpg        cube         89.1       87.6
1458     img_01458.jpg        sphere       99.3       74.9
1459     img_01459.jpg        cylinder     135.0      159.4
1460     img_01460.jpg        sphere       586.3      153.7
1461     img_01461.jpg        sphere       507.5      119.8
1462     img_01462.jpg        cube         455.8      195.1
1463     img_01463.jpg        cube         156.7      64.8
1464     img_01464.jpg        cylinder     138.7      92.4
1465     img_01465.jpg        sphere       402.6      141.4
1466     img_01466.jpg        cylinder     538.6      145.7
1467     img_01467.jpg        cube         63.8       192.7
1468     img_01468.jpg        cube         328.4      217.8
1469     img_01469.jpg        cube         175.2      209.3
1470     img_01470.jpg        cone         169.9      193.2
1471     img_01471.jpg        cone         76.7       144.0
1472     img_01472.jpg        sphere       110.1      202.9
1473     img_01473.jpg        sphere       171.5      192.5
1474     img_01474.jpg        cone         514.4      194.9
1475     img_01475.jpg        cube         97.1       148.1
1476     img_01476.jpg        cone         88.6       184.5
1477     img_01477.jpg        cube         156.1      194.4
1478     img_01478.jpg        cylinder     248.9      214.6
1479     img_01479.jpg        sphere       284.9      173.5
1480     img_01480.jpg        cube         246.6      144.1
1481     img_01481.jpg        cylinder     221.1      246.1
1482     img_01482.jpg        cone         244.9      76.8
1483     img_01483.jpg        sphere       37.7       205.8
1484     img_01484.jpg        cone         86.9       234.5
1485     img_01485.jpg        cube         544.4      245.9
1486     img_01486.jpg        cube         296.0      153.2
1487     img_01487.jpg        cube         352.4      168.3
1488     img_01488.jpg        cube         536.6      148.8
1489     img_01489.jpg        cylinder     268.0      184.6
1490     img_01490.jpg        sphere       501.9      63.1
1491     img_01491.jpg        cone         239.8      141.6
1492     img_01492.jpg        sphere       356.7      86.4
1493     img_01493.jpg        cylinder     601.4      202.1
1494     img_01494.jpg        cylinder     457.0      136.7
1495     img_01495.jpg        cylinder     293.0      231.1
1496     img_01496.jpg        cone         592.5      174.7
1497     img_01497.jpg        sphere       44.4       163.7
1498     img_01498.jpg        cone         79.0       180.6
1499     img_01499.jpg        cone         62.8       133.8
1500     img_01500.jpg        cone         233.9      243.6
1501     img_01501.jpg        sphere       160.3      84.7
1502     img_01502.jpg        cylinder     144.5      147.4
1503     img_01503.jpg        cube         208.1      160.7
1504     img_01504.jpg        cone         299.6      176.1
1505     img_01505.jpg        cylinder     81.4       98.1
1506     img_01506.jpg        cylinder     352.5      82.5
1507     img_01507.jpg        sphere       68.3       92.1
1508     img_01508.jpg        sphere       473.7      137.2
1509     img_01509.jpg        cylinder     157.4      251.6
1510     img_01510.jpg        sphere       295.6      130.2
1511     img_01511.jpg        sphere       133.1      137.9
1512     img_01512.jpg        cylinder     289.8      245.4
1513     img_01513.jpg        sphere       457.8      188.6
1514     img_01514.jpg        cone         514.4      85.2
1515     img_01515.jpg        sphere       375.0      63.6
1516     img_01516.jpg        cube         579.3      180.4
1517     img_01517.jpg        cone         275.5      225.7
1518     img_01518.jpg        cylinder     566.5      231.9
1519     img_01519.jpg        cube         483.9      219.5
1520     img_01520.jpg        cylinder     521.6      248.5
1521     img_01521.jpg        cube         281.5      214.3
1522     img_01522.jpg        sphere       260.6      107.5
1523     img_01523.jpg        cone         322.6      241.1
1524     img_01524.jpg        sphere       107.0      195.0
1525     img_01525.jpg        cube         151.3      109.1
1526     img_01526.jpg        cube         425.5      172.8
1527     img_01527.jpg        cube         480.3      256.9
1528     img_01528.jpg        cylinder     75.1       89.2
1529     img_01529.jpg        cylinder     171.0      189.1
1530     img_01530.jpg        cube         361.3      79.5
1531     img_01531.jpg        cylinder     371.9      79.8
1532     img_01532.jpg        sphere       335.8      275.8
1533     img_01533.jpg        sphere       549.9      224.1
1534     img_01534.jpg        cylinder     238.0      176.7
1535     img_01535.jpg        cone         245.9      207.5
1536     img_01536.jpg        cone         58.8       216.4
1537     img_01537.jpg        cylinder     48.0       70.5
1538     img_01538.jpg        cone         157.6      97.1
1539     img_01539.jpg        cylinder     390.9      264.8
1540     img_01540.jpg        cone         371.7      168.3
1541     img_01541.jpg        cube         260.1      96.3
1542     img_01542.jpg        sphere       520.3      124.2
1543     img_01543.jpg        sphere       468.1      172.0
1544     img_01544.jpg        cone         69.0       277.4
1545     img_01545.jpg        cube         287.0      243.5
1546     img_01546.jpg        cylinder     433.1      237.9
1547     img_01547.jpg        cone         199.2      165.5
1548     img_01548.jpg        cube         329.5      228.8
1549     img_01549.jpg        cylinder     71.1       198.5
1550     img_01550.jpg        cylinder     505.3      279.3
1551     img_01551.jpg        cylinder     593.1      129.0
1552     img_01552.jpg        cone         207.9      251.4
1553     img_01553.jpg        cylinder     504.1      171.6
1554     img_01554.jpg        sphere       518.4      282.8
1555     img_01555.jpg        sphere       545.5      239.0
1556     img_01556.jpg        sphere       30.5       252.2
1557     img_01557.jpg        cylinder     279.1      96.8
1558     img_01558.jpg        cone         208.7      85.4
1559     img_01559.jpg        sphere       319.8      60.6
1560     img_01560.jpg        cylinder     100.7      265.2
1561     img_01561.jpg        cone         505.5      68.9
1562     img_01562.jpg        cone         276.6      90.9
1563     img_01563.jpg        cylinder     575.1      232.7
1564     img_01564.jpg        cylinder     212.2      261.9
1565     img_01565.jpg        cone         468.0      227.2
1566     img_01566.jpg        cube         187.5      150.3
1567     img_01567.jpg        sphere       102.3      167.9
1568     img_01568.jpg        cylinder     588.5      214.8
1569     img_01569.jpg        cylinder     138.4      115.9
1570     img_01570.jpg        cube         110.6      226.4
1571     img_01571.jpg        sphere       38.8       145.6
1572     img_01572.jpg        sphere       379.2      78.2
1573     img_01573.jpg        sphere       555.7      148.1
1574     img_01574.jpg        cone         543.1      89.0
1575     img_01575.jpg        cone         555.4      282.8
1576     img_01576.jpg        sphere       538.4      197.8
1577     img_01577.jpg        cube         380.9      251.5
1578     img_01578.jpg        sphere       96.4       126.4
1579     img_01579.jpg        cylinder     538.5      169.0
1580     img_01580.jpg        cylinder     108.6      163.0
1581     img_01581.jpg        cube         209.2      182.4
1582     img_01582.jpg        sphere       85.1       127.2
1583     img_01583.jpg        sphere       409.9      271.0
1584     img_01584.jpg        cone         132.6      169.8
1585     img_01585.jpg        cube         354.9      188.5
1586     img_01586.jpg        cube         440.8      147.7
1587     img_01587.jpg        cylinder     368.6      241.5
1588     img_01588.jpg        cube         55.1       245.6
1589     img_01589.jpg        cylinder     551.4      152.0
1590     img_01590.jpg        cylinder     257.8      156.1
1591     img_01591.jpg        cone         255.9      218.3
1592     img_01592.jpg        cone         580.9      226.4
1593     img_01593.jpg        cylinder     487.5      123.1
1594     img_01594.jpg        sphere       108.7      232.8
1595     img_01595.jpg        cube         407.7      277.1
1596     img_01596.jpg        sphere       542.8      113.9
1597     img_01597.jpg        cube         66.3       196.4
1598     img_01598.jpg        sphere       443.2      175.3
1599     img_01599.jpg        sphere       317.2      287.5
1600     img_01600.jpg        cube         240.9      75.5
1601     img_01601.jpg        sphere       398.6      153.0
1602     img_01602.jpg        cone         204.6      199.6
1603     img_01603.jpg        sphere       288.9      98.3
1604     img_01604.jpg        cylinder     434.3      79.0
1605     img_01605.jpg        cube         116.2      177.0
1606     img_01606.jpg        cone         194.7      172.2
1607     img_01607.jpg        cube         573.1      96.9
1608     img_01608.jpg        cylinder     300.2      154.9
1609     img_01609.jpg        sphere       359.3      159.1
1610     img_01610.jpg        cylinder     145.5      202.3
1611     img_01611.jpg        cube         387.0      250.0
1612     img_01612.jpg        cone         465.9      102.4
1613     img_01613.jpg        sphere       580.6      269.0
1614     img_01614.jpg        cylinder     77.7       157.4
1615     img_01615.jpg        cylinder     324.8      187.6
1616     img_01616.jpg        sphere       508.6      223.1
1617     img_01617.jpg        sphere       237.1      191.2
1618     img_01618.jpg        cylinder     580.6      143.8
1619     img_01619.jpg        cone         325.3      98.3
1620     img_01620.jpg        cylinder     353.7      148.0
1621     img_01621.jpg        cone         483.2      198.3
1622     img_01622.jpg        sphere       484.5      158.1
1623     img_01623.jpg        cylinder     536.5      222.9
1624     img_01624.jpg        cone         107.7      120.0
1625     img_01625.jpg        sphere       126.6      160.8
1626     img_01626.jpg        cylinder     218.7      198.3
1627     img_01627.jpg        cylinder     221.5      143.9
1628     img_01628.jpg        cube         93.9       211.0
1629     img_01629.jpg        cylinder     199.6      263.4
1630     img_01630.jpg        sphere       479.6      153.7
1631     img_01631.jpg        cone         134.3      201.1
1632     img_01632.jpg        cone         311.4      103.5
1633     img_01633.jpg        cube         549.6      150.2
1634     img_01634.jpg        sphere       239.3      82.5
1635     img_01635.jpg        cube         437.0      207.1
1636     img_01636.jpg        sphere       143.0      254.2
1637     img_01637.jpg        cube         401.8      170.9
1638     img_01638.jpg        sphere       546.5      91.1
1639     img_01639.jpg        cube         213.9      109.0
1640     img_01640.jpg        cone         120.2      207.0
1641     img_01641.jpg        cylinder     26.9       286.9
1642     img_01642.jpg        cone         506.4      129.0
1643     img_01643.jpg        cone         369.9      172.0
1644     img_01644.jpg        cone         151.5      195.4
1645     img_01645.jpg        sphere       359.3      259.5
1646     img_01646.jpg        cube         161.1      82.3
1647     img_01647.jpg        sphere       252.4      247.7
1648     img_01648.jpg        cube         482.2      172.3
1649     img_01649.jpg        cone         221.4      167.8
1650     img_01650.jpg        cylinder     125.2      192.3
1651     img_01651.jpg        cube         321.3      286.9
1652     img_01652.jpg        cone         109.0      238.9
1653     img_01653.jpg        sphere       354.8      258.4
1654     img_01654.jpg        cube         243.9      280.6
1655     img_01655.jpg        cube         27.1       279.6
1656     img_01656.jpg        cube         322.3      168.9
1657     img_01657.jpg        cylinder     492.7      102.3
1658     img_01658.jpg        cone         307.4      193.5
1659     img_01659.jpg        cone         175.7      286.8
1660     img_01660.jpg        cone         194.0      250.2
1661     img_01661.jpg        cone         240.8      101.0
1662     img_01662.jpg        sphere       512.4      230.3
1663     img_01663.jpg        cylinder     173.5      115.8
1664     img_01664.jpg        cube         433.7      218.7
1665     img_01665.jpg        cube         131.4      215.4
1666     img_01666.jpg        cone         365.3      155.3
1667     img_01667.jpg        cube         121.3      123.0
1668     img_01668.jpg        cone         387.4      204.3
1669     img_01669.jpg        cube         321.9      250.0
1670     img_01670.jpg        cube         64.3       123.3
1671     img_01671.jpg        cylinder     78.5       138.9
1672     img_01672.jpg        cube         105.4      119.8
1673     img_01673.jpg        cube         175.0      63.2
1674     img_01674.jpg        cylinder     291.3      127.5
1675     img_01675.jpg        sphere       290.7      243.6
1676     img_01676.jpg        sphere       348.2      128.1
1677     img_01677.jpg        cylinder     162.7      162.0
1678     img_01678.jpg        cone         537.1      81.3
1679     img_01679.jpg        cone         376.5      240.8
1680     img_01680.jpg        cylinder     208.7      123.3
1681     img_01681.jpg        sphere       337.0      285.3
1682     img_01682.jpg        cube         198.3      224.6
1683     img_01683.jpg        cone         410.6      192.8
1684     img_01684.jpg        cylinder     522.8      188.8
1685     img_01685.jpg        cube         298.5      166.5
1686     img_01686.jpg        cylinder     386.7      274.5
1687     img_01687.jpg        cylinder     272.2      206.4
1688     img_01688.jpg        cube         301.8      81.5
1689     img_01689.jpg        cone         483.1      264.2
1690     img_01690.jpg        cone         68.1       237.6
1691     img_01691.jpg        sphere       540.9      220.8
1692     img_01692.jpg        cube         70.1       266.0
1693     img_01693.jpg        sphere       439.8      161.5
1694     img_01694.jpg        cylinder     232.5      281.9
1695     img_01695.jpg        cone         85.5       222.1
1696     img_01696.jpg        sphere       322.8      178.3
1697     img_01697.jpg        sphere       328.3      225.9
1698     img_01698.jpg        sphere       337.1      206.6
1699     img_01699.jpg        sphere       75.2       119.9
1700     img_01700.jpg        cube         509.4      139.8
1701     img_01701.jpg        sphere       67.8       105.5
1702     img_01702.jpg        cube         76.2       101.6
1703     img_01703.jpg        cylinder     138.4      146.8
1704     img_01704.jpg        cone         302.9      195.9
1705     img_01705.jpg        cylinder     446.8      191.0
1706     img_01706.jpg        sphere       128.2      117.1
1707     img_01707.jpg        cylinder     241.8      124.7
1708     img_01708.jpg        cube         286.9      192.8
1709     img_01709.jpg        cube         506.6      117.3
1710     img_01710.jpg        cone         304.1      202.4
1711     img_01711.jpg        cylinder     166.8      168.5
1712     img_01712.jpg        cube         72.2       170.8
1713     img_01713.jpg        cylinder     577.6      74.9
1714     img_01714.jpg        cone         252.7      274.6
1715     img_01715.jpg        cube         213.4      191.1
1716     img_01716.jpg        cube         259.2      248.3
1717     img_01717.jpg        cube         370.4      152.1
1718     img_01718.jpg        cone         382.9      174.2
1719     img_01719.jpg        cone         148.8      262.8
1720     img_01720.jpg        cone         514.4      223.6
1721     img_01721.jpg        sphere       86.3       78.2
1722     img_01722.jpg        cone         323.2      188.1
1723     img_01723.jpg        cube         461.6      191.2
1724     img_01724.jpg        cube         201.1      214.2
1725     img_01725.jpg        cone         141.7      69.5
1726     img_01726.jpg        sphere       556.1      183.9
1727     img_01727.jpg        cube         269.6      103.7
1728     img_01728.jpg        sphere       219.0      177.1
1729     img_01729.jpg        cube         427.9      223.5
1730     img_01730.jpg        cone         210.2      148.2
1731     img_01731.jpg        cone         487.3      180.0
1732     img_01732.jpg        cube         453.8      197.8
1733     img_01733.jpg        cube         273.9      81.9
1734     img_01734.jpg        cone         323.9      265.4
1735     img_01735.jpg        cylinder     61.0       273.6
1736     img_01736.jpg        cylinder     181.0      151.9
1737     img_01737.jpg        cube         497.4      70.1
1738     img_01738.jpg        cone         483.6      288.8
1739     img_01739.jpg        sphere       411.1      95.9
1740     img_01740.jpg        cylinder     281.8      139.3
1741     img_01741.jpg        cone         592.0      196.3
1742     img_01742.jpg        sphere       76.3       270.4
1743     img_01743.jpg        cone         376.6      138.5
1744     img_01744.jpg        cylinder     474.5      181.7
1745     img_01745.jpg        cylinder     438.4      180.5
1746     img_01746.jpg        cylinder     152.2      249.7
1747     img_01747.jpg        cylinder     499.1      77.1
1748     img_01748.jpg        cone         350.9      159.5
1749     img_01749.jpg        cube         402.6      239.5
1750     img_01750.jpg        cone         525.6      67.2
1751     img_01751.jpg        cylinder     310.1      283.0
1752     img_01752.jpg        cone         531.2      198.0
1753     img_01753.jpg        cylinder     433.4      154.6
1754     img_01754.jpg        cone         90.3       283.1
1755     img_01755.jpg        cylinder     408.1      136.1
1756     img_01756.jpg        cone         376.8      234.1
1757     img_01757.jpg        sphere       64.0       244.0
1758     img_01758.jpg        sphere       311.9      140.9
1759     img_01759.jpg        cube         512.4      116.2
1760     img_01760.jpg        cylinder     206.6      157.2
1761     img_01761.jpg        cylinder     424.8      144.0
1762     img_01762.jpg        cube         302.9      216.4
1763     img_01763.jpg        cone         599.6      181.4
1764     img_01764.jpg        sphere       59.9       229.2
1765     img_01765.jpg        cone         386.8      173.3
1766     img_01766.jpg        sphere       304.0      197.2
1767     img_01767.jpg        cube         320.4      207.2
1768     img_01768.jpg        cube         448.4      224.0
1769     img_01769.jpg        cone         597.9      283.8
1770     img_01770.jpg        cube         587.6      135.6
1771     img_01771.jpg        sphere       533.8      216.6
1772     img_01772.jpg        cylinder     67.9       288.0
1773     img_01773.jpg        cube         384.5      165.3
1774     img_01774.jpg        cone         461.6      83.4
1775     img_01775.jpg        cone         473.1      243.0
1776     img_01776.jpg        cone         91.6       129.3
1777     img_01777.jpg        cone         429.5      95.5
1778     img_01778.jpg        cube         518.7      232.6
1779     img_01779.jpg        cube         211.7      149.9
1780     img_01780.jpg        cube         434.7      149.4
1781     img_01781.jpg        sphere       56.8       180.7
1782     img_01782.jpg        sphere       107.8      109.4
1783     img_01783.jpg        cone         414.2      190.5
1784     img_01784.jpg        cylinder     205.3      166.3
1785     img_01785.jpg        cube         142.9      159.0
1786     img_01786.jpg        cone         373.9      289.1
1787     img_01787.jpg        cube         484.3      248.6
1788     img_01788.jpg        sphere       238.7      88.1
1789     img_01789.jpg        cone         278.9      215.1
1790     img_01790.jpg        sphere       514.5      92.1
1791     img_01791.jpg        cone         262.8      144.7
1792     img_01792.jpg        sphere       566.8      100.8
1793     img_01793.jpg        cylinder     226.7      178.7
1794     img_01794.jpg        cube         473.0      163.7
1795     img_01795.jpg        cone         122.2      86.0
1796     img_01796.jpg        cylinder     445.0      152.2
1797     img_01797.jpg        cylinder     233.6      212.8
1798     img_01798.jpg        cylinder     352.5      229.4
1799     img_01799.jpg        cone         437.9      245.2
1800     img_01800.jpg        sphere       58.5       220.8
1801     img_01801.jpg        cube         536.1      153.3
1802     img_01802.jpg        cone         46.6       135.2
1803     img_01803.jpg        cone         152.3      225.4
1804     img_01804.jpg        cone         219.9      213.9
1805     img_01805.jpg        cylinder     543.3      148.8
1806     img_01806.jpg        cylinder     492.5      186.8
1807     img_01807.jpg        cone         425.7      125.3
1808     img_01808.jpg        sphere       571.8      190.4
1809     img_01809.jpg        cylinder     561.1      165.2
1810     img_01810.jpg        sphere       196.9      196.6
1811     img_01811.jpg        cube         167.8      227.0
1812     img_01812.jpg        cube         281.9      287.3
1813     img_01813.jpg        cone         116.7      133.7
1814     img_01814.jpg        sphere       564.7      157.6
1815     img_01815.jpg        cube         562.6      142.0
1816     img_01816.jpg        cone         399.6      73.8
1817     img_01817.jpg        sphere       185.2      174.3
1818     img_01818.jpg        cone         378.1      61.2
1819     img_01819.jpg        cube         476.8      195.6
1820     img_01820.jpg        cylinder     175.8      126.4
1821     img_01821.jpg        cylinder     491.5      275.2
1822     img_01822.jpg        cone         380.6      107.8
1823     img_01823.jpg        cube         151.3      148.2
1824     img_01824.jpg        cube         526.3      152.1
1825     img_01825.jpg        cube         401.7      158.0
1826     img_01826.jpg        cone         264.4      166.9
1827     img_01827.jpg        cone         231.4      79.7
1828     img_01828.jpg        sphere       92.9       227.8
1829     img_01829.jpg        sphere       153.0      144.3
1830     img_01830.jpg        sphere       381.4      187.8
1831     img_01831.jpg        sphere       177.0      229.6
1832     img_01832.jpg        cone         534.6      109.1
1833     img_01833.jpg        cylinder     269.1      264.7
1834     img_01834.jpg        cube         44.9       220.5
1835     img_01835.jpg        cylinder     511.4      62.4
1836     img_01836.jpg        cylinder     103.0      64.6
1837     img_01837.jpg        cone         318.3      64.3
1838     img_01838.jpg        sphere       579.6      127.7
1839     img_01839.jpg        cube         155.3      273.0
1840     img_01840.jpg        cylinder     399.0      256.9
1841     img_01841.jpg        cube         302.5      252.5
1842     img_01842.jpg        cylinder     441.1      260.7
1843     img_01843.jpg        cube         356.4      72.9
1844     img_01844.jpg        cone         477.1      193.2
1845     img_01845.jpg        sphere       68.1       166.6
1846     img_01846.jpg        cylinder     42.4       145.1
1847     img_01847.jpg        cone         162.1      268.8
1848     img_01848.jpg        cone         154.3      181.1
1849     img_01849.jpg        cone         169.2      205.0
1850     img_01850.jpg        sphere       590.8      175.7
1851     img_01851.jpg        sphere       571.5      73.8
1852     img_01852.jpg        cube         311.7      180.4
1853     img_01853.jpg        cube         131.2      91.2
1854     img_01854.jpg        cylinder     286.1      167.4
1855     img_01855.jpg        cylinder     52.1       247.0
1856     img_01856.jpg        sphere       596.1      120.1
1857     img_01857.jpg        cylinder     234.2      186.7
1858     img_01858.jpg        cone         89.1       73.5
1859     img_01859.jpg        cone         515.9      285.4
1860     img_01860.jpg        cube         176.5      224.5
1861     img_01861.jpg        sphere       46.7       286.2
1862     img_01862.jpg        cylinder     262.8      78.5
1863     img_01863.jpg        sphere       299.7      204.0
1864     img_01864.jpg        sphere       590.2      155.5
1865     img_01865.jpg        cylinder     509.3      215.1
1866     img_01866.jpg        sphere       328.8      75.6
1867     img_01867.jpg        sphere       479.2      167.5
1868     img_01868.jpg        cube         584.3      171.4
1869     img_01869.jpg        cone         175.8      264.6
1870     img_01870.jpg        cube         402.9      124.5
1871     img_01871.jpg        cone         157.3      263.5
1872     img_01872.jpg        cube         119.3      104.5
1873     img_01873.jpg        sphere       334.8      88.8
1874     img_01874.jpg        sphere       89.8       72.4
1875     img_01875.jpg        cylinder     120.6      143.8
1876     img_01876.jpg        sphere       395.9      131.3
1877     img_01877.jpg        sphere       258.2      164.0
1878     img_01878.jpg        sphere       318.8      105.7
1879     img_01879.jpg        sphere       318.9      144.8
1880     img_01880.jpg        cone         575.0      288.0
1881     img_01881.jpg        cone         245.9      162.6
1882     img_01882.jpg        cone         116.1      180.6
1883     img_01883.jpg        cube         516.8      95.9
1884     img_01884.jpg        cube         591.4      244.1
1885     img_01885.jpg        sphere       559.0      76.4
1886     img_01886.jpg        cone         210.1      69.2
1887     img_01887.jpg        cone         286.0      281.5
1888     img_01888.jpg        cylinder     239.6      109.0
1889     img_01889.jpg        cube         545.6      77.4
1890     img_01890.jpg        cube         420.6      232.0
1891     img_01891.jpg        cube         429.9      203.0
1892     img_01892.jpg        cone         365.6      225.5
1893     img_01893.jpg        sphere       135.0      137.9
1894     img_01894.jpg        cylinder     70.7       270.8
1895     img_01895.jpg        cube         399.6      132.3
1896     img_01896.jpg        cube         557.5      141.6
1897     img_01897.jpg        sphere       372.3      96.9
1898     img_01898.jpg        cylinder     287.8      81.1
1899     img_01899.jpg        cone         361.4      225.9
1900     img_01900.jpg        cone         387.7      129.1
1901     img_01901.jpg        cone         179.2      126.6
1902     img_01902.jpg        cone         535.6      222.9
1903     img_01903.jpg        sphere       277.4      85.8
1904     img_01904.jpg        sphere       153.2      69.5
1905     img_01905.jpg        cone         502.8      105.7
1906     img_01906.jpg        sphere       263.6      91.4
1907     img_01907.jpg        sphere       490.3      207.6
1908     img_01908.jpg        cylinder     287.4      103.6
1909     img_01909.jpg        cube         563.2      230.2
1910     img_01910.jpg        cylinder     247.9      255.1
1911     img_01911.jpg        cone         55.7       220.3
1912     img_01912.jpg        cylinder     493.8      113.2
1913     img_01913.jpg        cube         75.5       214.3
1914     img_01914.jpg        sphere       362.5      266.1
1915     img_01915.jpg        cone         256.4      138.3
1916     img_01916.jpg        cube         565.8      151.0
1917     img_01917.jpg        cylinder     342.5      234.8
1918     img_01918.jpg        cylinder     343.8      79.7
1919     img_01919.jpg        cone         409.8      187.7
1920     img_01920.jpg        sphere       328.4      275.2
1921     img_01921.jpg        sphere       228.0      198.4
1922     img_01922.jpg        cone         460.9      67.0
1923     img_01923.jpg        cylinder     174.4      130.9
1924     img_01924.jpg        cylinder     420.5      255.1
1925     img_01925.jpg        sphere       293.9      128.6
1926     img_01926.jpg        sphere       447.5      149.2
1927     img_01927.jpg        sphere       398.0      106.6
1928     img_01928.jpg        sphere       124.4      107.8
1929     img_01929.jpg        cone         53.9       101.2
1930     img_01930.jpg        sphere       512.7      73.3
1931     img_01931.jpg        cube         419.6      79.8
1932     img_01932.jpg        sphere       99.9       86.5
1933     img_01933.jpg        cone         402.2      83.8
1934     img_01934.jpg        cube         201.5      94.2
1935     img_01935.jpg        sphere       345.8      139.3
1936     img_01936.jpg        cone         150.2      61.2
1937     img_01937.jpg        cube         356.5      220.6
1938     img_01938.jpg        sphere       299.7      260.1
1939     img_01939.jpg        cylinder     567.3      128.9
1940     img_01940.jpg        cone         500.1      281.3
1941     img_01941.jpg        cube         51.3       185.1
1942     img_01942.jpg        cylinder     540.9      227.9
1943     img_01943.jpg        cylinder     437.9      247.3
1944     img_01944.jpg        sphere       586.6      147.4
1945     img_01945.jpg        cone         428.3      114.3
1946     img_01946.jpg        sphere       94.8       239.8
1947     img_01947.jpg        sphere       217.1      164.4
1948     img_01948.jpg        cylinder     200.0      107.7
1949     img_01949.jpg        cube         568.8      128.1
1950     img_01950.jpg        cube         477.6      89.3
1951     img_01951.jpg        cylinder     552.9      87.2
1952     img_01952.jpg        cube         205.9      82.8
1953     img_01953.jpg        cube         497.4      123.0
1954     img_01954.jpg        cylinder     570.9      165.4
1955     img_01955.jpg        cone         546.0      138.4
1956     img_01956.jpg        cone         488.7      126.1
1957     img_01957.jpg        cube         76.2       124.3
1958     img_01958.jpg        cube         72.4       218.2
